chunk_id,source,source_label,num,section_path,titre,texte,etat,date_debut,date_fin,legiarti_id,url
d73-609-43-3,decret_73_609,Décret n° 73-609,43-3,,,"La pratique professionnelle visée à l'article précédent peut avoir été acquise en France ou à l'étranger : 1° Dans un office notarial, dans un organisme statutaire du notariat ou dans un centre de recherches, d'information et de documentation notariale à condition que les fonctions occupées correspondent à la spécialisation demandée ; 2° Dans une autre profession juridique ou judiciaire réglementée ou dans celle d'expert-comptable, dès lors que le contenu des activités exercées correspond à la spécialisation demandée ; 3° Dans une université ou un autre établissement d'enseignement supérieur public ou privé reconnu par l'Etat, en qualité de professeur ou maître de conférences chargé d'un enseignement en rapport avec la spécialisation considérée ; 4° Dans le service juridique d'une administration, d'un service public, d'une entreprise, d'une organisation professionnelle ou d'une organisation internationale comportant au moins trois juristes travaillant dans la spécialisation revendiquée. Elle peut avoir été acquise dans une ou plusieurs des activités mentionnées à l'alinéa précédent, dès lors que leur durée totale est au moins égale à quatre ans. Elle ne peut être acquise pendant la durée du stage prévu à l'article 20 et à l'article 110 du présent décret. Elle peut l'être pendant la durée de pratique professionnelle prévue aux articles 4 et 5. Elle peut aussi résulter, à titre exceptionnel, de travaux ou de publications relatifs à la spécialisation demandée, sur décision prise par le conseil d'administration de l'Institut national des formations notariales.",VIGUEUR,2024-09-01,2999-01-01,LEGIARTI000046387456,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046387456
d73-609-59,decret_73_609,Décret n° 73-609,59,,,"Les membres du personnel des offices de notaire titulaires de l'un des diplômes mentionnés à l'article 3 (5°) et se préparant soit au diplôme d'études supérieures de notariat, soit au diplôme de notaire, soit au diplôme supérieur de notariat, reçoivent la formation professionnelle prévue au chapitre II du titre Ier. Les membres du personnel des offices de notaire titulaires du diplôme de premier clerc de notaire ou du diplôme des métiers du notariat et se préparant à l'examen de contrôle des connaissances prévu à l'article 7 suivent la préparation obligatoire prévue au même article. Les autres membres du personnel ainsi que les personnes qui se destinent aux emplois de la profession notariale reçoivent la formation professionnelle dispensée soit par l'Institut national des formations notariales, soit par les instituts universitaires de technologie, dans les conditions définies au présent titre.",VIGUEUR,2022-10-09,2999-01-01,LEGIARTI000046387461,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046387461
d73-609-60,decret_73_609,Décret n° 73-609,60,,,"L'Institut national des formations notariales : 1° Assure un enseignement à plein temps dispensé en deux années d'études théoriques et pratiques préparant au brevet de technicien supérieur ""notariat"" ; 2° Concourt, dans le cadre de conventions passées avec les universités et tout organisme d'enseignement public ou privé à la ou aux formations qu'ils sont appelés à dispenser et notamment aux filières de la licence professionnelle ""métiers du notariat"" ; 3° Assure une formation dispensée en une année d'étude et sanctionnée par le diplôme des métiers du notariat ; 4° (Abrogé) ; 5° Participe à la formation professionnelle permanente des collaborateurs des offices de notaire ; 6° Organise, le cas échéant, tous enseignements techniques répondant aux besoins de la profession. L'enseignement et les formations visés à cet article sont dispensés dans les sites d'enseignement de l'Institut national des formations notariales prévus à l'article 102. La répartition des étudiants entre les différents sites d'enseignement de l'Institut national des formations notariales est décidée par son directeur général en considération des capacités d'accueil des sites et des souhaits exprimés par les étudiants.",VIGUEUR,2024-09-01,2999-01-01,LEGIARTI000046387463,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046387463
d73-609-109,decret_73_609,Décret n° 73-609,109,,,"Les conditions dans lesquelles sont financées les activités d'enseignement assurées par les établissements publics d'enseignement supérieur en vue de la délivrance d'un diplôme dont l'une des finalités est l'exercice de fonctions notariales, tels que le master mention ou spécialité ""droit notarial"", la licence professionnelle ""métiers du notariat"" et le diplôme d'études supérieures de notariat sont définies par voie de conventions passées entre l'établissement public d'enseignement supérieur intéressé et l'Institut national des formations notariales. Les conditions dans lesquelles sont financées les activités d'enseignement assurées par les universités ou par des organismes d'enseignement ou de formation professionnelle, publics ou privés, sont définies par voie de conventions passées entre l'université et les organismes intéressés et l'Institut national des formations notariales.",VIGUEUR,2022-10-09,2999-01-01,LEGIARTI000046387476,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046387476
d73-609-110,decret_73_609,Décret n° 73-609,110,,,"Nul ne peut être nommé notaire dans les départements du Haut-Rhin, du Bas-Rhin et de la Moselle s'il ne remplit, outre les conditions générales d'aptitude prévues au chapitre Ier du titre Ier, les conditions particulières suivantes : 1° Avoir accompli : a) Soit trois années du stage selon les modalités prévues à l'article 20 dont au moins deux années de stage dans un ou plusieurs offices de notaire du ressort de la cour d'appel de Colmar ou de Metz ; b) Soit deux années de pratique professionnelle dans un ou plusieurs offices de notaire du ressort de la cour d'appel de Colmar ou de Metz ; 2° Avoir été reçu au concours professionnel défini aux articles suivants sous réserve des dispositions de l'article 24 du décret n° 93-82 du 15 janvier 1993 portant application de l'article 1er ter de l'ordonnance n° 45-2590 du 2 novembre 1945 et relatif aux notaires salariés. Les dispenses de stage accordées en application de l'article 4 ne s'étendent pas aux années de stage devant être accomplies dans un office du ressort de la Cour d'appel de Colmar ou de Metz.",VIGUEUR,2024-09-01,2999-01-01,LEGIARTI000046387478,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046387478
d73-609-4,decret_73_609,Décret n° 73-609,4,,,"Sont dispensés de la condition de l'article 3 (6°) sous réserve d'une certaine durée de pratique professionnelle dans un office de notaire et, le cas échéant, d'un contrôle de connaissances techniques : 1° Les membres et anciens membres du Conseil d'Etat et de la Cour des comptes, des tribunaux administratifs et des cours administratives d'appel, des chambres régionales des comptes, ainsi que les magistrats et anciens magistrats de l'ordre judiciaire régis par l'ordonnance n° 58-1270 du 22 décembre 1958 ; 2° Les professeurs et anciens professeurs ainsi que les maîtres de conférences et anciens maîtres de conférences de droit ou de sciences économiques ; 3° Les anciens maîtres-assistants, docteurs en droit, ayant accompli postérieurement à leur doctorat cinq années au moins d'enseignement juridique dans un établissement d'enseignement du second degré ou supérieur ; 4° Les anciens avocats à la Cour de cassation et au Conseil d'Etat ayant au moins deux ans de fonctions ; 5° Les anciens avocats et anciens avocats défenseurs ayant été inscrits pendant deux ans au moins au tableau d'un barreau de la métropole, d'un département d'outre-mer, d'une collectivité d'outre-mer ou d'un Etat lié à la France par un accord de coopération ; 6° Les anciens avoués près les cours d'appel ayant au moins deux ans de fonctions ; 7° Les personnes ayant été inscrites pendant au moins deux ans sur une liste de conseils juridiques, ainsi que celles qui, ayant été inscrites sur une telle liste ou le tableau d'un barreau pour une durée inférieure à deux ans, ont bénéficié des dispositions de l'article 49 de la loi n° 71-1130 du 31 décembre 1971 susvisée, dès lors qu'en imputant cette durée d'inscription sur la durée de fonctions exigée par le présent article au titre de la profession dans laquelle elles ont été admises en vertu dudit article 49 elles satisfont à cette dernière condition de durée. 8° Les fonctionnaires de la catégorie A et anciens fonctionnaires de cette catégorie ou les personnes assimilées aux fonctionnaires de cette catégorie ayant exercé pendant au moins cinq ans des activités juridiques ou fiscales dans une administration ou un service public. 9° Les personnes ayant accompli huit années au moins d'exercice professionnel dans le service juridique ou fiscal d'une entreprise publique ou privée employant au moins trois juristes ou dans un centre de recherches, d'information et de documentation notariale. 10° Les anciens syndics et administrateurs judiciaires, les anciens administrateurs judiciaires et mandataires liquidateurs ayant exercé leurs fonctions pendant deux ans au moins. 11° Les anciens commissaires de justice et les anciens greffiers des tribunaux de commerce ayant exercé leurs fonctions pendant au moins cinq ans.",VIGUEUR,2022-10-09,2999-01-01,LEGIARTI000046387484,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046387484
d73-609-78,decret_73_609,Décret n° 73-609,78,,,"Le jury est composé comme suit : 1° Un magistrat de l'ordre judiciaire, président ; 2° Un professeur des universités ou un maître de conférences chargé d'un enseignement juridique, en activité ou émérite ; 3° Deux notaires exerçant à titre individuel ou en qualité d'associé ; 4° Deux notaires salariés ou collaborateurs des offices de notaire, qu'ils soient ou non en activité, titulaires du diplôme de premier clerc de notaire ou du diplôme des métiers du notariat ou d'un diplôme permettant l'accès aux fonctions de notaire. Le magistrat de l'ordre judiciaire est nommé sur proposition conjointe du premier président de la cour d'appel dans le ressort de laquelle est situé le site d'enseignement et du procureur général près cette même cour. Le professeur des universités en activité ou émérite ou le maître de conférences est nommé sur proposition du président de l'établissement public d'enseignement supérieur dans le ressort duquel se situe le site d'enseignement et avec lequel l'Institut national des formations notariales a passé convention. Lorsque, dans le ressort d'une académie, plusieurs conventions ont été passées avec l'Institut national des formations notariales, le professeur de droit ou le maître de conférences est nommé sur proposition conjointe des présidents des établissements publics d'enseignement supérieur signataires. Les notaires exerçant à titre individuel ou en qualité d'associé sont nommés parmi les notaires figurant sur la liste prévue au second alinéa de l'article 11. Les notaires salariés ou les collaborateurs des offices de notaire sont nommés sur proposition des organisations syndicales les plus représentatives. Le président et les membres du jury sont nommés par une délibération du conseil d'administration de l'Institut national des formations notariales pour une durée de trois ans, renouvelable deux fois. Toutefois, si un membre du jury vient à cesser ses fonctions avant l'expiration de la durée normale de son mandat, il est pourvu, dans le délai de trois mois, à son remplacement. En ce cas, les fonctions du nouveau membre expirent à la date à laquelle auraient cessé celles du membre qu'il a remplacé. Des suppléants sont désignés en nombre égal dans les mêmes conditions. En cas de partage égal des voix, celle du président est prépondérante. Le jury peut s'adjoindre, pour les épreuves orales, des examinateurs spécialisés avec voix consultative. Il peut être institué plusieurs jurys pour un même centre d'examen.",VIGUEUR,2024-09-01,2999-01-01,LEGIARTI000046387532,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046387532
d73-609-57,decret_73_609,Décret n° 73-609,57,,,"Dans le mois de leur nomination, les notaires prêtent serment, devant la cour d'appel, en ces termes : "" Je jure de loyalement remplir mes fonctions avec exactitude et probité et d'observer en tout les devoirs qu'elles m'imposent "". Ils ne peuvent exercer leurs fonctions qu'à compter du jour de leur prestation de serment. Le conseil régional ou interrégional des notaires du ressort informe le Conseil supérieur du notariat de cette prestation de serment.",VIGUEUR,2023-01-01,2999-01-01,LEGIARTI000046912683,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046912683
d73-609-58-1,decret_73_609,Décret n° 73-609,58-1,,,"La demande d'autorisation de prolongation d'activité prévue à l'article 2 de la loi du 25 ventôse an XI susvisée est présentée au garde des sceaux, ministre de la justice, par téléprocédure sur le site internet du ministère de la justice, au plus tard deux mois avant le soixante-dixième anniversaire du demandeur, accompagnée de la copie d'une pièce justificative d'identité. En l'absence de décision expresse d'opposition ou de non-opposition du garde des sceaux, ministre de la justice, portée à la connaissance de l'intéressé avant l'expiration d'un délai de deux mois, la demande d'autorisation est réputée avoir fait l'objet d'une décision de non-opposition et l'autorisation est accordée à la date d'expiration de ce délai. Ce délai court à compter de la réception d'une demande dûment complétée et accompagnée de la pièce mentionnée au premier alinéa. Le délai de douze mois prévu pour la prolongation d'activité court à compter du soixante-dixième anniversaire de l'intéressé.",VIGUEUR,2023-03-01,2999-01-01,LEGIARTI000046912686,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046912686
d73-609-56,decret_73_609,Décret n° 73-609,56,,,"Lorsqu'il n'a pas été ou qu'il ne peut être pourvu par l'exercice du droit de présentation à un office de notaire dépourvu de titulaire, cet office est déclaré vacant par arrêté du garde des sceaux, ministre de la justice. Cet arrêté ouvre la procédure de candidature aux date et heure qu'il précise. L'article 49 du présent décret est applicable. Les candidatures sont enregistrées dans les formes et accompagnées des pièces mentionnées à l'article 51 du présent décret. La candidature doit être accompagnée d'un engagement de payer l'indemnité fixée par le garde des sceaux, ministre de la justice. Lorsque le candidat doit contracter un emprunt, la demande est accompagnée des éléments permettant d'apprécier ses possibilités financières au regard des engagements contractés. Le garde des sceaux, ministre de la justice, peut solliciter du bureau du Conseil supérieur du notariat toute information dont il dispose permettant d'apprécier les capacités professionnelles et l'honorabilité du candidat. Le bureau fournit ces informations dans un délai de vingt jours suivant réception de la demande. Sous réserve de l'examen des pièces mentionnées au cinquième alinéa du présent article, le garde des sceaux, ministre de la justice, nomme à l'office vacant un candidat suivant l'ordre d'enregistrement des candidatures. Toutefois, lorsque plusieurs candidatures sont enregistrées dans les vingt-quatre heures suivant l'ouverture de la procédure de candidature, l'ordre de ces candidatures est déterminé par tirage au sort en présence d'un représentant du Conseil supérieur du notariat dans les conditions prévues par un arrêté du garde des sceaux, ministre de la justice. En l'absence de candidature ou si aucun candidat ne remplit les conditions de nomination, l'office vacant est intégré au prochain appel à manifestation d'intérêt utile, conformément au II de l'article 52 de la loi n° 2015-990 du 6 août 2015 susmentionnée.",VIGUEUR,2023-01-01,2999-01-01,LEGIARTI000046912688,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046912688
d73-609-52,decret_73_609,Décret n° 73-609,52,,,"Pour chaque zone fixée par la carte, les demandes sont instruites suivant leur ordre d'enregistrement. En cas de demandes formées par une même personne et portant sur plusieurs zones, l'une quelconque de ses demandes est susceptible de donner lieu à la nomination de son auteur, sans possibilité pour lui d'exprimer un ordre de préférence. Le garde des sceaux, ministre de la justice, peut solliciter du bureau du Conseil supérieur du notariat toute information dont il dispose permettant d'apprécier les capacités professionnelles et l'honorabilité du demandeur. Le bureau fournit ces informations dans un délai de vingt jours suivant réception de la demande. La nomination en qualité de titulaire d'un office ou en qualité d'associé d'une société titulaire d'un office à tout moment de la procédure entraîne la caducité de toute autre demande de nomination sur un office à créer formée par l'intéressé. Les candidats peuvent librement renoncer à une ou plusieurs de leurs demandes de création d'office portant sur les zones mentionnées au I de l'article 52 de la loi n° 2015-990 du 6 août 2015 susmentionnée dans un délai de deux mois suivant la date d'ouverture du dépôt des candidatures prévue au premier alinéa de l'article 50. Passé ce délai, toute renonciation à une ou plusieurs demandes de création d'office portant sur l'une de ces zones entraîne la caducité de l'ensemble des demandes de création d'office déposées par l'intéressé dans lesdites zones. De la même façon, les candidats peuvent librement renoncer à une ou plusieurs de leurs demandes de création d'office portant sur les zones mentionnées au III de l'article 52 de la loi n° 2015-990 du 6 août 2015 susmentionnée dans un délai de deux mois suivant la date d'ouverture du dépôt des candidatures prévue au second alinéa de l'article 50. Passé ce délai, toute renonciation à une ou plusieurs demandes de création d'office portant sur l'une de ces zones entraîne la caducité de l'ensemble des demandes de création d'office déposées par l'intéressé dans lesdites zones. La publication d'une nouvelle carte conformément au cinquième alinéa du I de l'article 52 de la loi n° 2015-990 du 6 août 2015 susmentionnée entraîne la caducité des demandes formées antérieurement.",VIGUEUR,2023-01-01,2999-01-01,LEGIARTI000046912693,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046912693
d73-609-51,decret_73_609,Décret n° 73-609,51,,,"Les demandes sont enregistrées par téléprocédure sur le site internet du ministère de la justice. Elles sont horodatées. La demande mentionne la zone choisie parmi celles figurant sur la carte susmentionnée et, au sein de cette zone, la commune dans laquelle le demandeur souhaite être nommé. Chaque demandeur, personne physique ou morale, ne peut déposer qu'une seule demande par zone. Une personne physique ne peut demander sa nomination, que ce soit à titre individuel ou en qualité d'associé, qu'une seule fois par zone. Un arrêté du garde des sceaux, ministre de la justice, précise les pièces à produire dans le délai de dix jours à compter de l'enregistrement de la demande. En cas de demande incomplète, le garde des sceaux, ministre de la justice, sollicite les éléments manquants. Si le demandeur ne produit pas ces éléments dans un délai de dix jours à compter de l'envoi de la demande de complément, toutes ses demandes de création d'office présentées en application du I de l'article 52 de la loi du 6 août 2015 susvisée sont caduques.",VIGUEUR,2023-01-01,2999-01-01,LEGIARTI000046912698,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046912698
d73-609-47,decret_73_609,Décret n° 73-609,47,,,"Le garde des sceaux, ministre de la justice, peut solliciter du bureau du Conseil supérieur du notariat toute information dont il dispose permettant d'apprécier les capacités professionnelles et l'honorabilité de l'intéressé. Le bureau fournit ces informations dans un délai de vingt jours suivant réception de la demande.",VIGUEUR,2023-01-01,2999-01-01,LEGIARTI000046912701,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000046912701
d73-609-58,decret_73_609,Décret n° 73-609,58,,,"Avant d'entrer en fonctions, les notaires déposent leur signature et leur paraphe au secrétariat-greffe de la cour d'appel du siège de l'office.",VIGUEUR,2024-11-24,2999-01-01,LEGIARTI000050659116,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050659116
d73-609-94,decret_73_609,Décret n° 73-609,94,,,"L'Institut national des formations notariales est chargé d'exercer, outre les attributions particulières énoncées aux titres Ier, II, III et V, les attributions générales ci-après : 1° Assurer, diriger, coordonner et contrôler les actions de formation initiale des étudiants qui se destinent aux métiers du notariat ; 2° Participer aux concertations relatives à la formation notariale avec les pouvoirs publics, la profession notariale, les universités et les professions dont les activités sont en rapport avec celles de la profession notariale ; 3° Délivrer les diplômes et assurer les enseignements conduisant à la délivrance des diplômes nationaux ; 4° Développer l'enseignement à distance et le recours à de nouveaux modes de formation ; 5° Organiser et contrôler le stage prévu à l'article 20 en liaison avec les employeurs des stagiaires ; 6° Proposer, en accord avec le Conseil supérieur du notariat, les mesures propres à améliorer la formation et l'enseignement professionnel ; 7° Organiser l'enseignement professionnel en vue de la préparation à l'examen de contrôle des connaissances prévu aux articles 5 et 7, soit directement, soit par convention avec d'autres organismes d'enseignement ou de formation, publics ou privés ; 8° Dispenser des formations en droit notarial et techniques professionnelles notariales au profit des notaires et collaborateurs en exercice ainsi que de tout public extérieur à la profession ; 9° Définir et conduire des actions de recherche scientifique et technologique donnant lieu à des publications et à des productions scientifiques et pédagogiques ; 10° Entreprendre des actions de collaboration avec des organismes de recherche ou d'enseignement supérieur français ou étrangers. L'Institut national des formations notariales peut passer toutes conventions utiles en application de la loi du 16 juillet 1971 susvisée.",VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050922212,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050922212
d73-609-96,decret_73_609,Décret n° 73-609,96,,,"I. Sont membres du conseil d'administration, nommés par arrêté du garde des sceaux, ministre de la justice : 1° Un membre du Conseil d'Etat, sur proposition du vice-président du Conseil d'Etat ; 2° Un magistrat de la Cour de cassation, sur proposition du premier président de la Cour de cassation et du procureur général près ladite Cour ; 3° Deux professeurs de droit des universités, en activité ou émérites, sur proposition du ministre chargé de l'enseignement supérieur et de la recherche ; 4° Six notaires exerçant à titre individuel ou en qualité d'associés, dont un au moins est membre du Conseil supérieur du notariat, sur proposition du Conseil supérieur du notariat ; 5° Quatre notaires salariés ou collaborateurs des offices de notaire, qu'ils soient ou non en activité, remplissant les conditions d'aptitude exigées pour être nommés notaires, sur proposition des organisations syndicales les plus représentatives, d'après le nombre de voix recueillies lors des dernières élections ; 6° Un représentant des étudiants, désigné par un conseil de la vie étudiante dont les missions sont définies par le règlement intérieur de l'Institut. Un représentant des directeurs de site, désigné par les directeurs de sites selon les conditions prévues par le règlement intérieur de l'Institut, assiste aux délibérations du conseil d'administration. II. − Nul ne peut être désigné membre du conseil d'administration ni voir son mandat renouvelé s'il est âgé de plus de 70 ans à la date de cette désignation ou de ce renouvellement. III. − Le président du conseil d'administration est nommé par arrêté du garde des sceaux, ministre de la justice, parmi les membres mentionnés aux 1° à 5°. Des membres suppléants sont désignés en nombre égal dans les mêmes conditions. Il peut être mis fin, le cas échéant, dans les mêmes conditions, aux fonctions des membres titulaires et suppléants.",VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050922214,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050922214
d73-609-97,decret_73_609,Décret n° 73-609,97,,,"La durée des fonctions des membres du conseil d'administration est de quatre années, renouvelable à l'exception du représentant des étudiants, dont le mandat est d'un an, renouvelable une fois. Ces fonctions prennent fin de plein droit lorsque leur titulaire cesse d'appartenir à la catégorie au titre de laquelle il a été désigné. Si un membre du conseil d'administration vient à cesser ses fonctions avant l'expiration de la durée normale de son mandat, il est pourvu, dans le délai de trois mois, à son remplacement. En ce cas, les fonctions du nouveau membre expirent à la date à laquelle auraient cessé celles du membre qu'il a remplacé.",VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050922217,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050922217
d73-609-99,decret_73_609,Décret n° 73-609,99,,,Le conseil d'administration désigne parmi ses membres un secrétaire et un trésorier.,VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050922220,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050922220
d73-609-100,decret_73_609,Décret n° 73-609,100,,,"Le conseil d'administration de l'Institut national des formations notariales adopte au nom de celui-ci les avis prévus par le présent décret. Il définit la politique générale de l'Institut et délibère sur : 1° Les projets en matière de formation initiale et continue ainsi que le projet de recherche scientifique de l'Institut ; 2° La création en son sein de comités spécialisés et de commissions consultatives ainsi que, le cas échéant, l'institution d'un comité scientifique ; 3° Les programmes d'investissement ; 4° Le rapport d'activité ; 5° Le budget et les décisions budgétaires modificatives ; 6° Les comptes financiers et les décisions d'affectation des résultats ; 7° L'organisation générale des services de l'Institut ; 8° L'approbation d'accords de coopération et de coordination avec d'autres établissements d'enseignement supérieur ; 9° Les acquisitions, aliénations, échanges d'immeubles et leur affectation et les conditions de conclusion des baux ; 10° Les emprunts, au-delà d'un seuil fixé par délibération du conseil d'administration ; 11° Le règlement intérieur de l'Institut, approuvé par arrêté du garde des sceaux, ministre de la justice ; 12° L'acceptation et le refus des dons et legs ; 13° Les actions en justice et les transactions, sans préjudice des compétences du directeur général mentionnées à l'article 104. Par dérogation aux dispositions prévues au premier alinéa de l'article 98, le conseil d'administration délibère à la majorité des deux tiers des membres présents ou représentés pour les décisions prises sur les sujets mentionnés aux 6°, 9° et 10° du présent article.",VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050922222,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050922222
d73-609-101,decret_73_609,Décret n° 73-609,101,,,"Le conseil d'administration se réunit sur la convocation de son président aussi souvent qu'il est nécessaire et au moins deux fois par an. La convocation est de droit si elle est demandée soit par la majorité des membres, soit par le garde des sceaux, ministre de la justice. Le Conseil supérieur du notariat peut demander au président du conseil d'administration d'inscrire un point à l'ordre du jour. Cette inscription est alors de droit.",VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050922225,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050922225
d73-609-104,decret_73_609,Décret n° 73-609,104,,,"Le directeur général veille au bon fonctionnement de l'Institut national des formations notariales. Il est nommé par le conseil d'administration. Il met en œuvre la mission pédagogique de l'Institut. Il prend toutes les mesures nécessaires à l'exécution des délibérations du conseil d'administration, au fonctionnement de l'établissement et à la discipline intérieure. Il peut représenter l'Institut en France et à l'étranger et négocie les partenariats. Il peut représenter l'établissement dans tous les actes de la vie civile. Il peut entreprendre toute action en justice, à condition d'en informer le conseil d'administration. Il constate et recouvre les recettes et ordonne les dépenses. Il rend compte au conseil d'administration de tous les engagements pris au nom de celui-ci. Il rédige le rapport mentionné au 4° de l'article 100. La fonction de directeur général est incompatible avec celle de membre du conseil d'administration.",VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050922228,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050922228
d73-609-105,decret_73_609,Décret n° 73-609,105,,,Les recettes de l'Institut national des formations notariales comprennent : 1° Le montant des droits de scolarité et d'examen ; 2° Les subventions et participations des collectivités publiques et de tous organismes ou institutions de droit public ou de droit privé ; 3° Les dons et legs ; 4° Les produits des rétributions perçues pour services rendus ; 5° Les revenus des biens. Les charges de fonctionnement non couvertes par ces recettes sont inscrites au budget du Conseil supérieur du notariat.,VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050922230,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050922230
d73-609-107,decret_73_609,Décret n° 73-609,107,,,"Le Conseil supérieur du notariat se prononce sur le budget prévisionnel de l'Institut national des formations notariales et procède à son contrôle financier. Il adresse un rapport annuel au garde des sceaux, ministre de la justice.",VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050922232,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050922232
d73-609-95,decret_73_609,Décret n° 73-609,95,,,"L'Institut national des formations notariales est un établissement d'utilité publique placé sous le contrôle du garde des sceaux, ministre de la justice. Le conseil d'administration assure par ses délibérations l'administration de l'Institut national des formations notariales, qui est dirigé par un directeur général.",VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050923711,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050923711
d73-609-108,decret_73_609,Décret n° 73-609,108,,,"L'Institut national des formations notariales fixe le montant des droits de scolarité et d'examen, ainsi que les conditions dans lesquelles certaines personnes peuvent en être dispensées, pour les formations qu'il assure et pour les examens organisés, notamment, pour la délivrance des certificats de spécialisation en application de la section II. Le montant des droits de scolarité universitaires ainsi que les conditions dans lesquelles certaines personnes peuvent en être dispensées sont fixés par un arrêté du garde des sceaux, ministre de la justice, du ministre chargé de l'enseignement supérieur, et du ministre chargé du budget pris après avis du Conseil supérieur du notariat.",VIGUEUR,2025-01-01,2999-01-01,LEGIARTI000050923713,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000050923713
d73-609-111,decret_73_609,Décret n° 73-609,111,,,"Les épreuves du concours prévu à l'article précédent sont subies devant un jury composé ainsi qu'il suit : 1° Un magistrat appartenant au moins au deuxième grade de la hiérarchie judiciaire, président ; 2° Un professeur de droit des universités ; 3° Un fonctionnaire de catégorie A des services déconcentrés de la direction générale des impôts (enregistrement) ; 4° Trois notaires du ressort de la Cour d'appel de Colmar ou du ressort de la Cour d'appel de Metz, dont un au moins établi dans le département de la Moselle. Les membres du jury sont désignés chaque année par arrêté du garde des sceaux, ministre de la justice. Des suppléants sont désignés en nombre égal dans les mêmes conditions. Toutefois, si un membre vient à cesser ses fonctions avant l'expiration de la durée normale de son mandat, il est pourvu, dans le délai de trois mois, à son remplacement. En ce cas, les fonctions du nouveau membre expirent à la date à laquelle auraient cessé celles du membre qu'il a remplacé.",VIGUEUR,2025-12-01,2999-01-01,LEGIARTI000052490205,https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000052490205
